"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Game/SuperGrid/TutorialLevel/MaterialInstances/M_PureBlack.M_PureBlack","49","0","52","1","0.000000","0","0"
"/Game/TemplesOfCambodia/Decals/LightRays_01/m_LightRays_01_02.m_LightRays_01_02","49","0","61","1","0.000000","0","0"
"/Game/Movie/Stage02/M_SceneMesh.M_SceneMesh","49","0","20","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Light.M_Light","49","0","61","1","0.000000","0","0"
"/Game/TemplesOfCambodia/Effects/Flickering_01/m_Flickering_01_01_FireCamp.m_Flickering_01_01_FireCamp","49","0","61","1","0.000000","0","0"
"/Game/TemplesOfCambodia/Effects/EmissivePlane_01/m_EmissivePlane_01_01.m_EmissivePlane_01_01","49","0","52","1","0.000000","0","0"
"/Game/TemplesOfCambodia/Effects/LumenLight_01/m_LumenLight_01_01.m_LumenLight_01_01","49","0","14","1","0.000000","0","0"
"/Game/TemplesOfCambodia/Effects/Fire_01/m_ps_Fire_01_04_Glow.m_ps_Fire_01_04_Glow","49","0","11","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/BlackUnlitMaterial.BlackUnlitMaterial","49","0","6","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Fire_Mesh.M_Fire_Mesh","49","0","17","1","0.000000","0","0"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Source/Free_WhiteTiger_Detach/M_Body.M_Body","49","0","26","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","7","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Earth_Crack.M_Earth_Crack","49","0","14","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","28","1","0.000000","0","0"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Source/Free_WhiteTiger_Detach/M_Pants.M_Pants","49","0","26","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/HeatDistort/M_ParticleRefraction_SimpleHeatDistortion_AlphaControl_Fresnel.M_ParticleRefraction_SimpleHeatDistortion_AlphaControl_Fresnel","49","0","22","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Debris/M_Buff_Red_SmashImpact.M_Buff_Red_SmashImpact","49","0","20","1","0.000000","0","0"
"/Game/MegaMagicVFXBundle/VFX/MagicAuraVFX/Essentials/Materials/M_Meteor.M_Meteor","49","0","26","1","0.000000","0","0"
"/Game/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_LightningShield.M_LightningShield","49","0","62","1","0.000000","0","0"
"/Game/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_WindShield.M_WindShield","49","0","62","1","0.000000","0","0"
"/Game/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_CurseShield.M_CurseShield","49","0","62","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Debris/M_Buff_Red_Rock.M_Buff_Red_Rock","49","0","26","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Debris/M_Buff_Red_DebrisChunks_FakeLit.M_Buff_Red_DebrisChunks_FakeLit","49","0","56","1","0.000000","0","0"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_C.M_Smoke_C","49","0","74","1","0.000000","0","0"
"/Game/Realistic_Starter_VFX_Pack_Vol2/Materials/M_Smoke_A.M_Smoke_A","49","0","92","1","0.000000","0","0"
"/Game/Monster/Materials/M_Monster_Body_Skin1.M_Monster_Body_Skin1","49","0","26","1","0.000000","0","0"
"/Game/Monster/Materials/M_Monster_Armor_Skin1.M_Monster_Armor_Skin1","49","0","34","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","64","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultParticle.DefaultParticle","49","0","116","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","11","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","54","2","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","11","1","0.000000","0","0"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_Shine.M_Greystone_Novaborn_Shine","49","0","8","1","0.000000","0","0"
"/Game/MegaMagicVFXBundle/VFX/MagicShieldsVFX/Essentials/Materials/M_Fire_SubUV.M_Fire_SubUV","49","0","14","1","0.000000","0","0"
"/Game/MegaMagicVFXBundle/VFX/MagicalExplosionsVFX/Essentials/Materials/M_SmokeSubUV.M_SmokeSubUV","49","0","74","1","0.000000","0","0"
"/Game/ParagonMorigesh/FX/Materials/Smoke/M_Morigesh_EmoteSmoke.M_Morigesh_EmoteSmoke","49","0","56","1","0.000000","0","0"
"/Game/ParagonGreystone/FX/Materials/Heroes/M_ArrowFlare.M_ArrowFlare","49","0","11","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Stones.M_Stones","49","0","38","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Portal.M_Portal","49","0","47","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Fire_Burst.M_Fire_Burst","49","0","14","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Energy_Sphere.M_Energy_Sphere","49","0","17","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Portal_Edge.M_Portal_Edge","49","0","29","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Heal_Sphere.M_Heal_Sphere","49","0","27","1","0.000000","0","0"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_ULT_Patten3.M_Greystone_Novaborn_ULT_Patten3","49","0","22","1","0.000000","0","0"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_ULT_Patten2.M_Greystone_Novaborn_ULT_Patten2","49","0","22","1","0.000000","0","0"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_Constellations_Stars.M_Greystone_Novaborn_Constellations_Stars","49","0","22","1","0.000000","0","0"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_Constellations_Lines.M_Greystone_Novaborn_Constellations_Lines","49","0","12","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Fire/M_FX_Fireball_SubUV_01.M_FX_Fireball_SubUV_01","49","0","11","1","0.000000","0","0"
"/Game/Blueprint/VFX/Material/M_Smoke.M_Smoke","49","0","74","1","0.000000","0","0"
"/Game/Blueprint/VFX/Material/M_Meteor_Speed.M_Meteor_Speed","49","0","12","1","0.000000","0","0"
"/Game/Blueprint/VFX/Material/M_Meteor.M_Meteor","49","0","50","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Impact_Lines.M_Impact_Lines","49","0","22","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Sparks.M_Sparks","49","0","14","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Impact_Star.M_Impact_Star","49","0","14","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_StarAnim.M_StarAnim","49","0","14","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Whirlwind_Rings.M_Whirlwind_Rings","49","0","22","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Ring.M_Ring","49","0","32","1","0.000000","0","0"
"/Game/MegaMagicVFXBundle/VFX/MagicalExplosionsVFX/Essentials/Materials/M_Meteor.M_Meteor","49","0","26","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","5","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","66","6","0.000000","0","5"
"/Game/ParagonMinions/FX/Materials/Flares/M_Buff_Red_ImpactRays.M_Buff_Red_ImpactRays","49","0","22","1","0.000000","0","0"
"/Game/MixedVFX/Materials/M_Slash_Master.M_Slash_Master","49","0","17","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","87","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","127","1","0.000000","0","0"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Skins/Novaborn/M_Greystone_Novaborn_Square_Gradient.M_Greystone_Novaborn_Square_Gradient","49","0","22","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Lightning_Zaps.M_Lightning_Zaps","49","0","14","1","0.000000","0","0"
"/Game/Blueprint/Animation/Monster/BossMonster/02_-_Default.02_-_Default","49","0","62","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_LightningScroll.M_LightningScroll","49","0","27","1","0.000000","0","0"
"/Game/QuadrapedCreatures/MountainDragon/Materials/M_MOUNTAIN_DRAGON.M_MOUNTAIN_DRAGON","49","0","26","1","0.000000","0","0"
"/Game/ParagonMorigesh/Characters/Heroes/Morigesh/Materials/M_Morigesh_Dreadlocks_2.M_Morigesh_Dreadlocks_2","49","0","62","1","0.000000","0","0"
"/Game/ParagonMorigesh/Characters/Global/SpiderWebs/SpiderWebs_Set01/M_SpiderWebs_Set01.M_SpiderWebs_Set01","49","0","62","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Smoke/DirectionalLit/M_DamageBuff_Master.M_DamageBuff_Master","49","0","74","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","970","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","33","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","61","1","0.000000","0","0"
"/Game/Lighting/M_Sky.M_Sky","49","0","4","1","0.000000","0","0"
"/Game/SuperGrid/TutorialLevel/Utility/Materials/M_Utility_Light.M_Utility_Light","49","0","64","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","4","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","12","1","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","100","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","49","0","136","6","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","66","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","92","1","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_Transmission.M_Transmission","49","0","96","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","49","0","280","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","49","0","280","6","0.000000","0","0"
"/Game/ParagonProps/Agora/Props/Materials/M_Turret_WIP.M_Turret_WIP","49","0","67","1","0.000000","0","0"
"/Game/Sicka_EnvPack2/Sicka_Ancient_Kit/Materials/M_Master.M_Master","49","0","46","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Swamp.M_Swamp","49","0","44","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Base.M_Base","49","0","157","3","0.000000","0","67"
"/Game/Cave_Ruins/Materials/M_Base2.M_Base2","49","0","23","1","0.000000","0","0"
"/Game/TemplesOfCambodia/Effects/Rain_01/m_Rain_01_01.m_Rain_01_01","49","0","62","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Fire_Details.M_Fire_Details","49","0","56","1","0.000000","0","0"
"/Game/TemplesOfCambodia/Effects/Fog_01/m_Fog_01_01.m_Fog_01_01","49","0","12","2","0.000000","0","0"
"/Game/TemplesOfCambodia/Effects/LightRay_01/m_LightRay_01_01.m_LightRay_01_01","49","0","11","1","0.000000","0","0"
"/Game/TemplesOfCambodia/Decals/Wet_01/m_Wet_01_01.m_Wet_01_01","49","0","21","1","0.000000","0","0"
"/Game/TemplesOfCambodia/Decals/Sand_01/m_Sand_01_01.m_Sand_01_01","49","0","21","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Foliage/BogMyrtle_01/BogMyrtle_01_Fronds_Mat.BogMyrtle_01_Fronds_Mat","49","0","92","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Trees/ScotsPineTall_01/ScotsPineTall_01_Billboard_Mat.ScotsPineTall_01_Billboard_Mat","49","0","46","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Trees/ScotsPine_01/ScotsPine_01_Leaves_Mat.ScotsPine_01_Leaves_Mat","49","0","46","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Trees/HillTree_02/HillTree_01_Branches_Mat.HillTree_01_Branches_Mat","49","0","88","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Trees/ScotsPine_01/ScotsPine_01_Billboard_Mat.ScotsPine_01_Billboard_Mat","49","0","46","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Trees/HillTree_02/HillTree_01_Branches_2_Mat.HillTree_01_Branches_2_Mat","49","0","88","1","0.000000","0","0"
"/Game/ParagonProps/Monolith/Dawn/Materials/Grim_SpireMaterial.Grim_SpireMaterial","49","0","23","1","0.000000","0","0"
"/Game/Blueprint/UI/Map/stage_02_Map/stage_02_Boss_Map/stage_02_Boss.stage_02_Boss","49","0","29","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Fire.M_Fire","49","0","28","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Foliage/BogMyrtle_01/BogMyrtle_01_Billboard_Mat.BogMyrtle_01_Billboard_Mat","49","0","92","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Foliage/Leaves/M_DeadLeaves.M_DeadLeaves","49","0","92","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Props.M_Props","49","0","23","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Smoke.M_Smoke","49","0","56","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Fire_1.M_Fire_1","49","0","56","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Stone.M_Stone","49","0","54","1","0.000000","0","0"
"/Game/TemplesOfCambodia/BaseMaterials/m_BaseMaterial_01_07_Masks.m_BaseMaterial_01_07_Masks","49","0","75","1","0.000000","0","0"
"/Game/TemplesOfCambodia/Effects/Fire_01/m_ps_Fire_01_01.m_ps_Fire_01_01","49","0","11","1","0.000000","0","0"
"/Game/TemplesOfCambodia/Effects/Mist_01/m_ps_Mist_01_01_Lit.m_ps_Mist_01_01_Lit","49","0","56","1","0.000000","0","0"
"/Game/ParagonProps/Monolith/Ruins/Materials/M_Jungle_Metal.M_Jungle_Metal","49","0","23","1","0.000000","0","0"
"/Game/Blueprint/UI/Map/BaseMap/NewTestBaseMap1.NewTestBaseMap1","49","0","29","1","0.000000","0","0"
"/Game/ParagonMorigesh/FX/Materials/Heroes/Morigesh/M_Morigesh_Primary_Ribbon_V02.M_Morigesh_Primary_Ribbon_V02","49","0","17","1","0.000000","0","0"
"/Game/Blueprint/UI/Map/stage_02_Map/stage_02_Test.stage_02_Test","49","0","29","1","0.000000","0","0"
"/Game/Blueprint/UI/Map/stage_01_Map/stage_01_Normal.stage_01_Normal","49","0","29","1","0.000000","0","0"
"/Game/ParagonMorigesh/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_Rand_Master.M_Hotdog_Spark_VLerp_Rand_Master","49","0","11","1","0.000000","0","0"
"/Game/ParagonGreystone/FX/Materials/Game/M_CleanseFlare.M_CleanseFlare","49","0","17","1","0.000000","0","0"
"/Game/ParagonGreystone/FX/Materials/Flares/M_Lensflare_TB_SoftGlow.M_Lensflare_TB_SoftGlow","49","0","11","1","0.000000","0","0"
"/Game/SuperGrid/TutorialLevel/Utility/Materials/M_Particles_Lit.M_Particles_Lit","49","0","76","1","0.000000","0","0"
"/Game/Kobo_Dungeon/Materials/M-Master/M-Master.M-Master","49","0","174","2","0.000000","0","87"
"/Game/ParagonMinions/FX/Materials/Sparks/M_Hotdog_Spark_VLerp_DOF_Rand_Master.M_Hotdog_Spark_VLerp_DOF_Rand_Master","49","0","38","1","0.000000","0","0"
"/Game/MixedVFX/Materials/M_DissolverMaster.M_DissolverMaster","49","0","58","2","0.000000","0","0"
"/Game/TemplesOfCambodia/BaseMaterials/m_BaseMaterial_01_02_Tile.m_BaseMaterial_01_02_Tile","49","0","388","2","0.000000","0","0"
"/Game/TemplesOfCambodia/Demo/EpicContent/Materials/M_Water_01_01.M_Water_01_01","49","0","24","1","0.000000","0","0"
"/Game/TemplesOfCambodia/Effects/StillWater_01/m_StillWater_01_01.m_StillWater_01_01","49","0","52","2","0.000000","0","0"
"/Game/ParagonProps/Ground/Materials/M_WetDecal2.M_WetDecal2","49","0","21","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Base_01.M_Base_01","49","0","23","1","0.000000","0","0"
"/Game/ParagonMorigesh/Characters/Global/Eyes/Materials/M_Eye_Occlusion.M_Eye_Occlusion","49","0","29","1","0.000000","0","145"
"/Game/MegaMagicVFXBundle/VFX/MagicAuraVFX/Essentials/Materials/M_Stars.M_Stars","49","0","17","1","0.000000","0","0"
"/Game/MegaMagicVFXBundle/VFX/MagicalExplosionsVFX/Essentials/Materials/M_Lightning.M_Lightning","49","0","38","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Sparks/M_hardSpark_Alpha_GPU_Random.M_hardSpark_Alpha_GPU_Random","49","0","11","1","0.000000","0","11"
"/Game/RPGEffects/Materials/M_Glow_Dot.M_Glow_Dot","49","0","14","1","0.000000","0","0"
"/Game/Blueprint/VFX/redcircle_decal.redcircle_decal","49","0","23","1","0.000000","0","0"
"/Game/RPGEffects/Materials/M_Glow.M_Glow","49","0","14","1","0.000000","0","0"
"/Game/ParagonProps/Ground/Materials/M_Decal2.M_Decal2","49","0","21","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Wax_Base.M_Wax_Base","49","0","23","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Vegetation.M_Vegetation","49","0","92","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Bark.M_Bark","49","0","46","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Medieval_Weapons_Base.M_Medieval_Weapons_Base","49","0","23","1","0.000000","0","0"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_Greystone_Sparks.M_Greystone_Sparks","49","0","11","1","0.000000","0","0"
"/Game/Scanned3DPeoplePack/RP_Character/00_rp_master/Materials/RP_Rigged_MasterMaterial.RP_Rigged_MasterMaterial","49","0","174","3","0.000000","0","0"
"/Game/ParagonGreystone/Characters/Heroes/Greystone/Skins/Novaborn/Materials/M_Greystone_Novaborn_Weapons_Energy_Demo.M_Greystone_Novaborn_Weapons_Energy_Demo","49","0","8","1","0.000000","0","0"
"/Game/ParagonMorigesh/FX/Materials/Environment/Bugs/Locust/M_Locust_Mesh.M_Locust_Mesh","49","0","62","1","0.000000","0","0"
"/Game/TemplesOfCambodia/BaseMaterials/m_BaseMaterial_01_01.m_BaseMaterial_01_01","49","0","3122","14","0.000000","0","10704"
"/Game/ParagonProps/Agora/Props/Materials/M_DinoNest.M_DinoNest","49","0","44","1","0.000000","0","0"
"/Game/Cave_Ruins/Materials/M_Rocks_Base.M_Rocks_Base","49","0","46","1","0.000000","0","0"
"/Game/TemplesOfCambodia/BaseMaterials/m_BaseMaterial_01_05_tessellation.m_BaseMaterial_01_05_tessellation","49","0","288","3","0.000000","0","0"
"/Game/MixedVFX/Materials/M_TranslucentUnlitMaster.M_TranslucentUnlitMaster","49","0","44","2","0.000000","0","66"
"/Game/KiteDemo/Environments/Trees/HillTree_Tall_02/HillTree_Tall_01_Billboard_Mat.HillTree_Tall_01_Billboard_Mat","49","0","92","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Foliage/Grass/FieldGrass/M_FieldGrass_01.M_FieldGrass_01","49","0","184","2","0.000000","0","92"
"/Game/MixedVFX/Materials/M_TrailMaster.M_TrailMaster","49","0","12","1","0.000000","0","0"
"/Game/ParagonMorigesh/FX/Materials/Heroes/Morigesh/M_Morigesh_Insects.M_Morigesh_Insects","49","0","100","1","0.000000","0","0"
"/Game/ParagonProps/Agora/Trees/Materials/M_Bark_2.M_Bark_2","49","0","23","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Foliage/Ferns/M_Fern_01.M_Fern_01","49","0","184","2","0.000000","0","0"
"/Game/SuperGrid/StarterPack/Materials/Base/M_SuperGrid_Hexagon.M_SuperGrid_Hexagon","49","0","150","2","0.000000","0","0"
"/Game/SuperGrid/StarterPack/Materials/Base/M_SuperGrid_MetalCustom.M_SuperGrid_MetalCustom","49","0","150","2","0.000000","0","0"
"/Game/ParagonProps/Ground/Materials/M_WetDecal.M_WetDecal","49","0","21","1","0.000000","0","0"
"/Game/ParagonProps/Ground/Materials/M_Caustics.M_Caustics","49","0","61","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Foliage/Flowers/Heather/M_HeatherNew_Master.M_HeatherNew_Master","49","0","276","3","0.000000","0","92"
"/Game/ParagonProps/Monolith/Dawn/Materials/M_Monolith_Base_Proto.M_Monolith_Base_Proto","49","0","23","1","0.000000","0","46"
"/Game/ParagonProps/Agora/Props/Materials/MM_Marble_Metal_Arch.MM_Marble_Metal_Arch","49","0","714","6","0.000000","0","2142"
"/Game/ParagonProps/Ground/Materials/M_Waterfloor.M_Waterfloor","49","0","46","2","0.000000","0","0"
"/Game/ParagonProps/Monolith/Dawn/Materials/M_WaterSphere_Master.M_WaterSphere_Master","49","0","42","1","0.000000","0","0"
"/Game/KiteDemo/Material/M_Photoscan_Master_Displacement.M_Photoscan_Master_Displacement","49","0","136","1","0.000000","0","408"
"/Game/KiteDemo/Material/M_Photoscan_Master.M_Photoscan_Master","49","0","272","2","0.000000","0","1224"
"/Game/Cave_Ruins/Materials/M_Cobweb.M_Cobweb","49","0","46","1","0.000000","0","0"
"/Game/TemplesOfCambodia/Decals/Puddle_01/m_Puddle_01_01.m_Puddle_01_01","49","0","21","1","0.000000","0","0"
"/Game/TemplesOfCambodia/Decals/LightRays_01/m_LightRays_01_01.m_LightRays_01_01","49","0","61","1","0.000000","0","0"
"/Game/Lighting/M_SkyFloor.M_SkyFloor","49","0","23","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Trees/ScotsPine_01/ScotsPine_01_Fronds_Mat.ScotsPine_01_Fronds_Mat","49","0","42","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Trees/HillTree_02/HillTree_01_Leaves_Mat2.HillTree_01_Leaves_Mat2","49","0","92","1","0.000000","0","0"
"/Game/ParagonProps/Monolith/Dawn/MaterialFunctions/Master_SidesMarble.Master_SidesMarble","49","0","900","6","0.000000","0","5400"
"/Game/ParagonProps/Monolith/Ruins/Materials/M_JungleArchitecture.M_JungleArchitecture","49","0","92","2","0.000000","0","828"
"/Game/ParagonProps/Agora/Props/Materials/MM_MossRocks.MM_MossRocks","49","0","136","1","0.000000","0","1904"
"/Game/ParagonGreystone/Characters/Global/Hair/Materials/M_HairSheet_Master2.M_HairSheet_Master2","49","0","416","4","0.000000","0","416"
"/Game/ParagonMorigesh/Characters/Global/Feathers/M_Global_Feathers.M_Global_Feathers","49","0","150","2","0.000000","0","300"
"/Game/TemplesOfCambodia/BaseMaterials/m_Foliage_01_01_Simple.m_Foliage_01_01_Simple","49","0","184","2","0.000000","0","184"
"/Game/TemplesOfCambodia/BaseMaterials/m_Foliage_01_01.m_Foliage_01_01","49","0","816","9","0.000000","0","900"
"/Game/ParagonGreystone/FX/Materials/Game/M_Shockwave_Fresnel_InverteRefract_Soft.M_Shockwave_Fresnel_InverteRefract_Soft","49","0","37","1","0.000000","0","0"
"/Game/SuperGrid/StarterPack/Materials/Base/M_SuperGrid_Glowing_MultiColor.M_SuperGrid_Glowing_MultiColor","49","0","52","1","0.000000","0","0"
"/Game/SuperGrid/StarterPack/Materials/Base/M_SuperGrid_SingleColor.M_SuperGrid_SingleColor","49","0","75","1","0.000000","0","0"
"/Game/ParagonMinions/FX/Materials/Water/M_LiquidSplash_SubUV_Lava.M_LiquidSplash_SubUV_Lava","49","0","27","1","0.000000","0","0"
"/Game/SuperGrid/StarterPack/Materials/Base/M_SuperGrid_HoloRefract.M_SuperGrid_HoloRefract","49","0","14","1","0.000000","0","0"
"/Game/SuperGrid/StarterPack/Materials/Base/M_SuperGrid_HoloRefract1.M_SuperGrid_HoloRefract1","49","0","66","1","0.000000","0","0"
"/Game/SuperGrid/StarterPack/Materials/Base/M_SuperGrid_Orientation.M_SuperGrid_Orientation","49","0","75","1","0.000000","0","0"
"/Game/KiteDemo/Environments/Foliage/Flowers/Buttercup/M_Buttercup_Patch_01.M_Buttercup_Patch_01","49","0","92","1","0.000000","0","0"
"/Game/SKnight_modular/Skeleton_Knight_01/materials/M_weapon_01.M_weapon_01","49","0","62","1","0.000000","0","62"
"/Game/SKnight_modular/Skeleton_Knight_07/materials/M_SKnigh_07_armor.M_SKnigh_07_armor","49","0","91","1","0.000000","0","91"
"/Game/SKnight_modular/Skeleton/materials/M_Skeleton.M_Skeleton","49","0","62","1","0.000000","0","62"
"/Game/SKnight_modular/Skeleton_Knight_07/materials/M_weapon_07.M_weapon_07","49","0","26","1","0.000000","0","26"
"/Game/SKnight_modular/Skeleton_Knight_04/materials/M_SKnigh_armor.M_SKnigh_armor","49","0","91","1","0.000000","0","91"
"/Game/ParagonMorigesh/FX/Materials/Heroes/M_Radial_Blur_Refraction.M_Radial_Blur_Refraction","49","0","17","1","0.000000","0","0"
"/Game/ParagonGreystone/FX/Materials/Heroes/Greystone/Abilities/M_LeapAOE_Projectile_Wind_Rush.M_LeapAOE_Projectile_Wind_Rush","49","0","23","1","0.000000","0","0"
"/Game/ParagonProps/Monolith/Dawn/Materials/M_Mono_WaterBall.M_Mono_WaterBall","49","0","44","1","0.000000","0","44"
"/Game/ParagonProps/Monolith/Dawn/Materials/M_Mono_WaterWalls_Master.M_Mono_WaterWalls_Master","49","0","23","1","0.000000","0","23"
"/Game/KiteDemo/Environments/Foliage/Flowers/FieldScabious/M_FieldScabious_01.M_FieldScabious_01","49","0","184","2","0.000000","0","0"
"/Game/ParagonMorigesh/FX/Meshes/Splines/M_Spline_Preview.M_Spline_Preview","49","0","129","1","0.000000","0","0"
